provincia,canton,latitud,longitud,AÑO,ASESINATO,FEMICIDIO,HOMICIDIO,SICARIATO,TOTAL
MORONA SANTIAGO,MORONA SANTIAGO,-3.1081302633861774,-78.3853110845149,2022.0,2.0,0.0,0.0,0.0,2.0
MORONA SANTIAGO,MORONA SANTIAGO,-2.6211280951812896,-78.22509019357506,2022.0,0.0,0.0,0.0,0.0,0.0
MORONA SANTIAGO,MORONA SANTIAGO,-2.246679826856066,-78.29529620247476,2022.0,3.0,0.0,1.0,0.0,4.0
MORONA SANTIAGO,MORONA SANTIAGO,-1.866654360205096,-78.29426121360679,2022.0,0.0,0.0,0.0,0.0,0.0
MORONA SANTIAGO,MORONA SANTIAGO,-1.705180943875896,-77.97193965850119,2022.0,0.0,0.0,1.0,0.0,1.0
MORONA SANTIAGO,MORONA SANTIAGO,-3.105353480688536,-78.52334464091804,2022.0,0.0,0.0,0.0,0.0,0.0
MORONA SANTIAGO,MORONA SANTIAGO,-2.584860067357296,-78.4876917564764,2022.0,0.0,0.0,0.0,0.0,0.0
MORONA SANTIAGO,MORONA SANTIAGO,-2.460999853413907,-78.17367237121854,2022.0,0.0,0.0,1.0,0.0,1.0
MORONA SANTIAGO,MORONA SANTIAGO,-2.3423828638204363,-77.4622344850939,2022.0,0.0,0.0,0.0,0.0,0.0
MORONA SANTIAGO,MORONA SANTIAGO,-2.9452840978496315,-77.83758519713284,2022.0,0.0,0.0,0.0,0.0,0.0
NAPO,NAPO,-0.9129372283785906,-77.81396940450479,2022.0,1.0,1.0,2.0,0.0,4.0
NAPO,NAPO,-1.165593508653796,-77.85603797820507,2022.0,0.0,0.0,1.0,0.0,1.0
NAPO,NAPO,-0.3387261256683931,-77.81102453422453,2022.0,0.0,0.0,0.0,0.0,0.0
NAPO,NAPO,-0.5122838306440642,-78.02053424085875,2022.0,0.0,0.0,0.0,0.0,0.0
NAPO,NAPO,-0.9984845566159158,-77.81651997548789,2022.0,11.0,1.0,1.0,0.0,13.0
ORELLANA,ORELLANA,-1.1667173457594306,-76.08652266101255,2022.0,0.0,0.0,0.0,0.0,0.0
ORELLANA,ORELLANA,-0.3057379150107256,-76.86294005334763,2022.0,5.0,0.0,1.0,0.0,6.0
PASTAZA,PASTAZA,-1.2435291756710094,-77.684267234228,2022.0,0.0,0.0,1.0,0.0,1.0
PASTAZA,PASTAZA,-1.6281689439596088,-78.18969562527947,2022.0,5.0,0.0,1.0,0.0,6.0
PASTAZA,PASTAZA,-1.267389677554544,-77.88820410340607,2022.0,0.0,0.0,0.0,0.0,0.0
PICHINCHA,PICHINCHA,0.0381597233035107,-78.15171423559532,2022.0,0.0,1.0,3.0,0.0,4.0
PICHINCHA,PICHINCHA,-0.5133856044629309,-78.6581688392839,2022.0,1.0,0.0,2.0,0.0,3.0
PICHINCHA,PICHINCHA,0.0373231000680165,-78.29373043324264,2022.0,3.0,1.0,0.0,0.0,4.0
PICHINCHA,PICHINCHA,0.080250656511275,-79.05042695798497,2022.0,0.0,0.0,0.0,0.0,0.0
PICHINCHA,PICHINCHA,0.1144793157641396,-79.26958391231449,2022.0,5.0,0.0,1.0,0.0,6.0
PICHINCHA,PICHINCHA,-0.2582551339978025,-78.56077684533041,2022.0,58.0,4.0,138.0,0.0,200.0
PICHINCHA,PICHINCHA,-0.127590121058965,-78.4861114280786,2022.0,1.0,0.0,2.0,0.0,3.0
PICHINCHA,PICHINCHA,-1.708393,-79.04258,2022.0,0.0,0.0,0.0,0.0,0.0
SANTA ELENA,SANTA ELENA,-2.2158994406791184,-80.98090925423882,2022.0,34.0,0.0,0.0,0.0,34.0
SANTA ELENA,SANTA ELENA,-2.2312621689687644,-80.86521392529168,2022.0,20.0,3.0,0.0,0.0,23.0
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO DE LOS TSÁCHILAS,0.0030521219327159,-79.40430403742303,2022.0,12.0,0.0,3.0,0.0,15.0
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO DE LOS TSÁCHILAS,-0.2713427546277402,-79.19966583950365,2022.0,172.0,2.0,17.0,2.0,193.0
SUCUMBÍOS,SUCUMBÍOS,0.1473446015748443,-77.28718583123354,2022.0,3.0,0.0,0.0,0.0,3.0
SUCUMBÍOS,SUCUMBÍOS,-0.4330979370899388,-75.71414818278659,2022.0,1.0,0.0,0.0,0.0,1.0
SUCUMBÍOS,SUCUMBÍOS,0.01593963878512,-77.37838471495319,2022.0,0.0,0.0,1.0,0.0,1.0
SUCUMBÍOS,SUCUMBÍOS,0.0026780373515408,-76.82699325019794,2022.0,58.0,0.0,2.0,0.0,60.0
SUCUMBÍOS,SUCUMBÍOS,0.0025085496886935,-76.27171503374841,2022.0,5.0,1.0,1.0,0.0,7.0
SUCUMBÍOS,SUCUMBÍOS,-0.1926656533929786,-76.64798920452397,2022.0,8.0,0.0,2.0,0.0,10.0
SUCUMBÍOS,SUCUMBÍOS,-0.051088978961963,-77.07643847194927,2022.0,0.0,0.0,0.0,0.0,0.0
TUNGURAHUA,TUNGURAHUA,-1.2630894492230418,-78.63451526563072,2022.0,28.0,3.0,5.0,0.0,36.0
TUNGURAHUA,TUNGURAHUA,-1.3973927399623294,-78.4275028532831,2022.0,3.0,0.0,0.0,0.0,3.0
TUNGURAHUA,TUNGURAHUA,-1.355812239172291,-78.61721455222973,2022.0,0.0,0.0,0.0,0.0,0.0
TUNGURAHUA,TUNGURAHUA,-1.418029620771203,-78.67015962769493,2022.0,0.0,0.0,0.0,0.0,0.0
TUNGURAHUA,TUNGURAHUA,-1.3139310569926228,-78.50790537599015,2022.0,0.0,0.0,0.0,0.0,0.0
TUNGURAHUA,TUNGURAHUA,-1.382892452299482,-78.61015926973265,2022.0,0.0,0.0,1.0,0.0,1.0
TUNGURAHUA,TUNGURAHUA,-1.3274599,-78.52739509999999,2022.0,0.0,0.0,1.0,0.0,1.0
TUNGURAHUA,TUNGURAHUA,-1.1766072263904148,-78.54653150185389,2022.0,1.0,0.0,0.0,0.0,1.0
TUNGURAHUA,TUNGURAHUA,-1.3484243702715426,-78.67038662702872,2022.0,1.0,0.0,0.0,0.0,1.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-3.9492184675927375,-78.79356945679031,2022.0,0.0,0.0,0.0,0.0,0.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-4.882249859739444,-79.20135657965258,2022.0,0.0,0.0,0.0,0.0,0.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-3.629560710029823,-78.58886768003977,2022.0,0.0,0.0,0.0,0.0,0.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-4.464006326468896,-78.84069750195852,2022.0,0.0,0.0,0.0,0.0,0.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-4.65329794104013,-79.13231665472016,2022.0,0.0,0.0,0.0,0.0,0.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-3.93280616913619,-78.6767847255149,2022.0,0.0,0.0,0.0,0.0,0.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-3.831277004206561,-78.76469970560873,2022.0,2.0,0.0,0.0,0.0,2.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-4.069094467843876,-78.95728545712517,2022.0,0.0,0.0,1.0,0.0,1.0
ZONAS NO DELIMITADAS,ZONAS NO DELIMITADAS,-2.344428,-79.3050839,2022.0,34.0,0.0,2.0,0.0,36.0
ZONAS NO DELIMITADAS,ZONAS NO DELIMITADAS,-0.6824832447025585,-79.62948625960341,2022.0,3.0,0.0,1.0,0.0,4.0
AZUAY,AZUAY,-3.0657291368388013,-79.75000991578507,2021.0,4.0,1.0,2.0,0.0,7.0
AZUAY,AZUAY,-2.9302765384659657,-78.78170201795461,2021.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-2.9010525,-79.0198115,2021.0,36.0,3.0,9.0,0.0,48.0
AZUAY,AZUAY,-2.7872513508292784,-78.66544193443904,2021.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-3.1622550614293936,-79.15087818190585,2021.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-2.7706364659080207,-78.71648215454404,2021.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-2.890754807157432,-78.78178230954325,2021.0,1.0,0.0,0.0,0.0,1.0
AZUAY,AZUAY,-2.8943068,-78.9968344,2021.0,0.0,0.0,1.0,0.0,1.0
AZUAY,AZUAY,-3.470088639386804,-79.15489798584908,2021.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-2.8012084567100923,-78.77313267561347,2021.0,1.0,0.0,0.0,0.0,1.0
AZUAY,AZUAY,-3.2198665257207133,-79.47277760096095,2021.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-3.149457497070057,-79.25538242942673,2021.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-3.2780038119447497,-79.31728964925965,2021.0,1.0,0.0,0.0,0.0,1.0
AZUAY,AZUAY,-2.7993916398629204,-78.65693261981723,2021.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-3.053253801318474,-78.79869840175796,2021.0,0.0,0.0,0.0,0.0,0.0
BOLÍVAR,BOLÍVAR,-1.6322946020928166,-79.2592588694571,2021.0,0.0,0.0,0.0,0.0,0.0
BOLÍVAR,BOLÍVAR,-1.9447734156647307,-79.0673755208863,2021.0,1.0,0.0,2.0,0.0,3.0
BOLÍVAR,BOLÍVAR,-1.6835489866530633,-79.02636551553742,2021.0,0.0,0.0,0.0,0.0,0.0
BOLÍVAR,BOLÍVAR,-1.4345070056924607,-79.28209600758994,2021.0,0.0,0.0,0.0,0.0,0.0
BOLÍVAR,BOLÍVAR,-1.5933559453094752,-79.00195369374596,2021.0,3.0,0.0,1.0,0.0,4.0
BOLÍVAR,BOLÍVAR,-1.2873997693297756,-79.31635209243969,2021.0,0.0,0.0,0.0,0.0,0.0
BOLÍVAR,BOLÍVAR,-1.7214835246847695,-79.04208563291301,2021.0,0.0,0.0,0.0,0.0,0.0
CAÑAR,CAÑAR,-2.7453174760372523,-78.85464986804966,2021.0,5.0,0.0,0.0,0.0,5.0
CAÑAR,CAÑAR,-2.718158277476063,-78.89506820330142,2021.0,0.0,0.0,0.0,0.0,0.0
CAÑAR,CAÑAR,-2.560066016198399,-78.94030942159786,2021.0,3.0,0.0,0.0,0.0,3.0
CAÑAR,CAÑAR,-2.7742553139957096,-78.9229425853276,2021.0,0.0,0.0,0.0,0.0,0.0
CAÑAR,CAÑAR,-2.512739585549103,-78.93125261406546,2021.0,0.0,0.0,0.0,0.0,0.0
CAÑAR,CAÑAR,-2.4226494349657304,-79.34665371328762,2021.0,32.0,0.0,1.0,0.0,33.0
CAÑAR,CAÑAR,-2.436873127572856,-79.05252217009713,2021.0,0.0,0.0,0.0,0.0,0.0
CARCHI,CARCHI,0.4992661952702349,-77.90655710630634,2021.0,0.0,0.0,0.0,0.0,0.0
CARCHI,CARCHI,0.6645777567362529,-78.02053212435166,2021.0,0.0,0.0,0.0,0.0,0.0
CARCHI,CARCHI,0.5491264058598859,-78.04239999218682,2021.0,1.0,1.0,0.0,0.0,2.0
CARCHI,CARCHI,0.5629594172029508,-77.77545377706274,2021.0,0.0,0.0,0.0,0.0,0.0
CARCHI,CARCHI,0.6294539223094229,-77.7280671702541,2021.0,0.0,0.0,0.0,0.0,0.0
CARCHI,CARCHI,0.8106937646994191,-77.72242574706743,2021.0,4.0,0.0,0.0,0.0,4.0
CHIMBORAZO,CHIMBORAZO,-2.200793076293622,-78.8496726683915,2021.0,0.0,0.0,0.0,0.0,0.0
CHIMBORAZO,CHIMBORAZO,-1.7335435904096688,-78.5999199872129,2021.0,0.0,0.0,1.0,0.0,1.0
CHIMBORAZO,CHIMBORAZO,-2.2909173702924712,-78.92320949372329,2021.0,0.0,0.0,1.0,0.0,1.0
CHIMBORAZO,CHIMBORAZO,-1.7389883629990062,-78.77045395066534,2021.0,0.0,0.0,0.0,0.0,0.0
CHIMBORAZO,CHIMBORAZO,-2.207675034719824,-79.13512797962643,2021.0,2.0,0.0,0.0,0.0,2.0
CHIMBORAZO,CHIMBORAZO,-1.9361674197771157,-78.71136042636947,2021.0,0.0,0.0,0.0,0.0,0.0
CHIMBORAZO,CHIMBORAZO,-1.611862056349082,-78.63719394179877,2021.0,2.0,0.0,1.0,0.0,3.0
CHIMBORAZO,CHIMBORAZO,-2.00044818856799,-78.97052435142399,2021.0,0.0,0.0,0.0,0.0,0.0
CHIMBORAZO,CHIMBORAZO,-1.5690631713545748,-78.53431112847277,2021.0,0.0,0.0,0.0,0.0,0.0
CHIMBORAZO,CHIMBORAZO,-1.73567958520902,-78.7262335802787,2021.0,5.0,1.0,1.0,1.0,8.0
COTOPAXI,COTOPAXI,-0.9433822936273738,-79.23452072483649,2021.0,1.0,1.0,1.0,0.0,3.0
